__typename_Rating,adminReviewedAt_Rating,attendanceMandatory_Rating,clarityRating_Rating,class_Rating,comment_Rating,createdByUser_Rating,date_Rating,difficultyRating_Rating,flagStatus_Rating,grade_Rating,helpfulRating_Rating,id_Rating,isForCredit_Rating,isForOnlineClass_Rating,legacyId_Rating,ratingTags_Rating,teacherNote_Rating,textbookUse_Rating,thumbs_Rating,thumbsDownTotal_Rating,thumbsUpTotal_Rating,wouldTakeAgain_Rating,ProfessorName,Department,SchoolName,LegacyId,NumRatings
Rating,,,5.0,PEP111,"Homework and quizzes in this class are super easy.  All of the subject material can be learned without his help,  but his lectures are always informative.  He's also a really nice guy, and funny...sometimes.",False,2005-11-19 09:39:02 +0000 UTC,1.0,UNFLAGGED,,5.0,UmF0aW5nLTEwOTUyNDU2,False,False,10952456.0,,,,[],0.0,0.0,,Ed Whitaker,Science,Stevens Institute of Technology,12568,17
Rating,,,5.0,PHYSICS,No Comments,False,2005-09-03 10:32:03 +0000 UTC,5.0,UNFLAGGED,,4.0,UmF0aW5nLTEwMzY0NTM2,False,False,10364536.0,,,,[],0.0,0.0,,Ed Whitaker,Science,Stevens Institute of Technology,12568,17
Rating,,Y,5.0,PEP111,"very helpful, and nice.  always willing to help you out.",False,2005-08-11 12:27:33 +0000 UTC,3.0,UNFLAGGED,Not_Sure_Yet,5.0,UmF0aW5nLTEwMTEzMjc0,False,False,10113274.0,,,,[],0.0,0.0,,Ed Whitaker,Science,Stevens Institute of Technology,12568,17
Rating,,,4.0,PEP111,"Maybe a little bit dry at points, but a very fair and thorough guy. The class is pretty easy as far as homework and quizzes go. His lectures seem a bit redundant sometimes.",False,2004-12-18 21:59:49 +0000 UTC,1.0,UNFLAGGED,,3.0,UmF0aW5nLTMwNjk2MTg=,False,False,3069618.0,,,,[],0.0,0.0,,Ed Whitaker,Science,Stevens Institute of Technology,12568,17
Rating,,,1.0,PEP100,horrible worst teacher ever,False,2004-05-12 00:19:24 +0000 UTC,5.0,UNFLAGGED,,1.0,UmF0aW5nLTIxMjg0Mjc=,False,False,2128427.0,,,,[],0.0,0.0,,Ed Whitaker,Science,Stevens Institute of Technology,12568,17
Rating,2019-01-31 06:24:00 +0000 UTC,mandatory,5.0,CPE358,"Great prof. Sort of funny and self-depreciating, but knows the material really well!",False,2019-01-31 06:06:21 +0000 UTC,3.0,UNFLAGGED,A-,5.0,UmF0aW5nLTMxMzIzMzEz,True,False,31323313.0,Gives good feedback,,5.0,[],0.0,0.0,1.0,Emil Neu,Computer Science,Stevens Institute of Technology,41660,8
Rating,,,2.0,CPE,This guy is freakin' old,False,2006-05-22 15:06:05 +0000 UTC,2.0,UNFLAGGED,,3.0,UmF0aW5nLTExOTI2MzEw,False,False,11926310.0,,,,"[{'computerId': 'B54EE30D07981591A20FCC10C2ACBAD4', 'id': 'VGh1bWItMzQ4NDc=', 'thumbsDown': 0, 'thumbsUp': 1}]",0.0,1.0,,Emil Neu,Computer Science,Stevens Institute of Technology,41660,8
Rating,,,1.0,SWITCHESANDTH,Is this guy still teaching&#63;  This class is an important class but since this guy teach it becomes useless....,False,2004-11-13 06:25:01 +0000 UTC,5.0,UNFLAGGED,,1.0,UmF0aW5nLTI3MjU3NTM=,False,False,2725753.0,,,,"[{'computerId': '837B81E7F7771751AB1EEC86CB3CC88B', 'id': 'VGh1bWItNDU4OTg4NTk=', 'thumbsDown': 1, 'thumbsUp': 0}]",1.0,0.0,,Emil Neu,Computer Science,Stevens Institute of Technology,41660,8
Rating,,,2.0,DIGITAL,This guy should not be allowed to teach. He does not keep up with technology - still talks about his punched card days and K Maps. His tests are completely useless because he reuses older tests. His projects are unrelated to his material.,False,2004-07-29 20:14:46 +0000 UTC,2.0,UNFLAGGED,,2.0,UmF0aW5nLTIzNTMwMDQ=,False,False,2353004.0,,,,"[{'computerId': 'B54EE30D07981591A20FCC10C2ACBAD4', 'id': 'VGh1bWItMzQ4NTI=', 'thumbsDown': 0, 'thumbsUp': 1}]",0.0,1.0,,Emil Neu,Computer Science,Stevens Institute of Technology,41660,8
Rating,,,4.0,CPE,ZZZZZZZZZZZZZZZZZZZZZZZZZz,False,2004-02-04 20:39:12 +0000 UTC,3.0,UNFLAGGED,,2.0,UmF0aW5nLTE2ODY5Njg=,False,False,1686968.0,,,,[],0.0,0.0,,Emil Neu,Computer Science,Stevens Institute of Technology,41660,8
Rating,,,4.0,CPE358,i love this guy,False,2003-04-16 21:47:01 +0000 UTC,2.0,UNFLAGGED,,3.0,UmF0aW5nLTg0NDU3Mg==,False,False,844572.0,,,,[],0.0,0.0,,Emil Neu,Computer Science,Stevens Institute of Technology,41660,8
Rating,,,4.0,CPE358,easy. fairly effective teacher. totally crazy.,False,2003-02-19 09:30:24 +0000 UTC,2.0,UNFLAGGED,,3.0,UmF0aW5nLTU4OTUxMQ==,False,False,589511.0,,,,[],0.0,0.0,,Emil Neu,Computer Science,Stevens Institute of Technology,41660,8
Rating,,,3.0,CPE358,No Comments,False,2002-08-09 22:34:26 +0000 UTC,4.0,UNFLAGGED,,3.0,UmF0aW5nLTI0NDU1OA==,False,False,244558.0,,,,[],0.0,0.0,,Emil Neu,Computer Science,Stevens Institute of Technology,41660,8
Rating,2011-04-28 16:32:36 +0000 UTC,,5.0,MATS231,"I graduated in 2005 and still remember Traugott Fischer as one of my favorite professors.  Class is not too challenging but very thorough.  You will learn something from him, if you go to class.",False,2011-04-28 16:31:15 +0000 UTC,2.0,UNFLAGGED,,5.0,UmF0aW5nLTE4NDg3MjU1,False,False,18487255.0,,,3.0,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,1.0,MATERIALS,No Comments,False,2005-11-03 20:07:21 +0000 UTC,3.0,UNFLAGGED,,1.0,UmF0aW5nLTEwNjk3NTAz,False,False,10697503.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,4.0,MATERIALS,No Comments,False,2005-10-03 15:48:06 +0000 UTC,1.0,UNFLAGGED,,4.0,UmF0aW5nLTEwNzM1MzI5,False,False,10735329.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,5.0,MATERIALS,Best class I've ever had at Stevens.  He made Materials fun.,False,2005-09-18 15:17:15 +0000 UTC,1.0,UNFLAGGED,,5.0,UmF0aW5nLTEwNTIxMzY4,False,False,10521368.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,4.0,MATERIALS,Awesome teacher!,False,2005-09-15 12:40:48 +0000 UTC,1.0,UNFLAGGED,,5.0,UmF0aW5nLTEwNDE3Mzc5,False,False,10417379.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,5.0,MATERIALS,No Comments,False,2005-09-01 09:42:01 +0000 UTC,2.0,UNFLAGGED,,5.0,UmF0aW5nLTEwMzMzMTg5,False,False,10333189.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,1.0,MATERIALSSCI,He is the worth professor I have ever seen. He should not teach at good school like Stevens.,False,2004-12-14 18:47:13 +0000 UTC,1.0,UNFLAGGED,,1.0,UmF0aW5nLTMwMjA3NDM=,False,False,3020743.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,5.0,E344,"Best prof at stevens.  Actually cares about the students and loves what he is teaching.  Made summer classes bearable and yes, sometimes fun. (not very typical at stevens)",False,2003-05-18 17:45:48 +0000 UTC,2.0,UNFLAGGED,,5.0,UmF0aW5nLTk2OTQwNA==,False,False,969404.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,4.0,E344,Fischer is a great teacher.  Very animated little guy.  Lots of experience.,False,2003-02-19 08:09:49 +0000 UTC,3.0,UNFLAGGED,,5.0,UmF0aW5nLTU4ODc0Mw==,False,False,588743.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,,3.0,MT239,hard to understand sometimes. dont like too much,False,2002-09-28 16:17:45 +0000 UTC,4.0,UNFLAGGED,,3.0,UmF0aW5nLTI3MTcwMA==,False,False,271700.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
Rating,,N,5.0,E355,"One of the most entertaining, personable, and INFORMATIVE professors I've had.",False,2002-05-04 16:02:14 +0000 UTC,3.0,UNFLAGGED,Pass,5.0,UmF0aW5nLTIwMTA1Mw==,False,False,201053.0,,,,[],0.0,0.0,,Traugott Fischer,Science,Stevens Institute of Technology,41663,11
